"mean","max","min","ninety_pct","sd","mean_route","min_route","max_route","ninety_pct_route","sd_route","zone"
1376.37276839966,6170.133301,89.26049042,1842.7836916,750.147213728557,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1297.54189249386,7197.00293,2.367318869,1796.690283,622.786583312805,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1266.96710483031,5309.94873,0.884073853,1814.4312746,553.142541699585,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1294.84487631854,6356.217773,49.92403412,1954.6847898,727.83783102293,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1321.4557971497,7134.962402,91.17088318,1935.66792,768.220439840838,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1250.10809947983,4610.180176,65.8967514,1784.3103764,597.265672864255,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1279.99397345622,5657.236328,61.1124649,1940.7016598,666.932828694652,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1300.24969283804,6168.722168,0.348439664,1838.9492672,706.907047761744,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1284.2198211382,7064.84082,153.943512,1879.2368896,681.597171123602,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1247.89864378096,4909.035156,2.021804094,1732.5959718,524.659157228304,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
1248.16434610086,4350.799805,366.9338684,1794.1034182,524.272621176265,1318.702246932,16.6324844360352,6934.94091796875,2122.23393554688,736.066425489461,"zone3"
